Embeding,Label,Label_int
"[ 13.86433705  -0.1438589  -27.66983619 -16.06834174 -14.57262446
  33.93768107  -7.00960493 -21.13305632  -0.19703766  -8.55649589
  10.3849881  -12.84669309  15.6995544   10.89115739   4.1837733
 -23.49480352 -22.01046044 -22.1824881   -2.15098039  -1.59054068
 -20.7825111   -7.1150217   -4.62316274  -6.85212864   7.49250724
   2.28325213  20.45091178 -14.54139334   2.10152728 -13.48886924
  14.96712686  -1.88838227 -29.09184475  -6.07335595   8.9888009
  22.10672957  -3.66857193   4.21029795 -24.91968779  -8.78906795
   7.75128186  -8.21996717  -5.37518605 -24.91255567  17.19902417
  15.96610105  16.50234537 -26.47666278 -22.7376536  -21.61887929
  -2.72442466  22.99825573   6.47937154 -12.89079857   2.03460668
  -4.42086048   4.592601     7.92145716   4.75943169   1.18140495
 -28.9071149   13.87049846   5.57905062  -6.82161461   4.78416509
  24.72093357 -32.18532165   3.15178327  25.91792464  -6.66481266
   7.47888058  13.76161499  17.47185414 -16.54865136   0.76711782
  20.20854528  -9.82392682   4.88691066 -16.91691286 -14.68058772
 -27.92602516   7.4729547   -1.80535812 -14.66299729  -4.13107376
  -8.55227589 -16.69650809  -4.56871319  42.47970586  -1.88667776
  -5.35896467 -22.68932691  28.27358058  -1.30601208   0.16976304
  13.86151311 -16.89991602   2.70017496 -43.23903524  -8.33072592
 -15.66064301 -10.57176964  13.21140143   9.46365721  14.26713585
  -0.72142575   0.23966362  -8.05765896 -13.54960817  -8.46805308
  -3.01720458   5.61809778   6.85687917  11.00131858  13.15601326
  11.0623635   -4.07137999  16.26381455 -15.81737309  -0.41149512
  -8.14537661  -9.77192141  10.06896507 -28.1210552   -1.73397789
  17.88355123  -0.93985627 -15.57750825]",ГАВРА_ИРИНА_ВИКТОРОВНА,9
"[  5.93503621   1.39170905 -15.67471381  -3.67532054  -4.0348736
  17.99820134   2.90891226 -16.56416489   4.20585542  -7.57635687
   7.02027144  -9.17189107   6.95938586   9.77667916   1.93114695
 -10.2768979   -6.42204567 -13.36157553  -1.33501158   5.02467163
 -10.66585733  -7.08135289  -4.32583403  -7.35444903   0.60931817
  -3.75461267  15.02926494  -3.11722078   5.6620191  -11.63893617
   2.30565086  -2.44737797  -9.82193351  -3.93131394   4.71955076
  17.82213442   4.00296125   4.68060442 -12.35890143   0.06251229
   1.08087733  -4.11713477  -5.46037376 -10.93757885  10.38197665
  13.918372     7.96675831 -10.90483963  -3.78586132  -6.4591234
  -2.94628914   3.26334033   1.87851264  -8.58447447  -5.48375621
  -7.32753031  -2.17754723  -0.61037862   4.7857717    1.68563722
 -16.5011797    5.33328721  -4.54994448  -2.17404459   4.48852859
  14.4895648  -13.62336627   5.71912916  11.23551711  -1.55974957
   5.27194911   9.04716526   9.36372592 -10.1654841    1.32092042
   9.8527049   -5.20726038   1.70580691  -7.03165363  -3.47785958
 -14.96541423   0.81827651  -1.4889867   -6.99634753  -1.60265815
  -6.44049777 -14.75031452  -6.72309069  22.87479865   1.64025309
  -4.10977965 -13.52872843  12.56422691  -0.0517404   -2.54674966
   4.93928017  -7.27014623   2.95688565 -21.81479234  -1.38862348
  -4.77406084  -5.10906641   6.29267284   0.74682829  11.95110778
  -1.17149571   4.60597501  -5.73175471  -2.5279562   -3.84616313
  -2.19658383  -0.38812401   3.69595384   2.18656512   2.71021706
   5.59552762  -3.01648863  10.07834142  -2.21231898   0.37646586
  -4.09335343  -1.66432129   2.15051444 -14.99223464  -0.84250085
  12.72643547  -5.365288    -8.75535882]",ОБОЛЕНСКАЯ_ЕЛЕНА_ГЕОРГИЕВНА,39
"[ 14.43773754  -1.55412299 -26.12149803 -13.11983811 -13.23147403
  32.22965308  -6.83423185 -19.20344859   2.64215559  -6.50565249
  10.70141614 -16.52180226  14.74454719  15.15443715   6.45453782
 -23.99703486 -23.46949797 -22.49253846  -4.58801759  -0.22743069
 -22.85916847  -9.55754623  -3.55104454  -6.48232067   3.79586152
  -0.20804574  14.52765207 -14.37524109  -0.50887833 -15.88378026
  12.69567797  -3.29595409 -23.82903004  -5.16306647   7.12166973
  15.58682313  -2.88129244   3.19390041 -22.3806972   -7.94861796
   8.78375642  -5.0793119   -6.30110527 -23.50907781  11.84952662
  13.73403414  14.50546199 -22.26863802 -23.64204431 -18.36104572
   0.68407196  21.74695978   5.92731318 -11.06222461  -1.72712982
   0.23771825   0.8209778    6.91554633   7.40548807   0.71594377
 -26.72979388  13.32067345   8.34574099  -7.03281575   3.69370253
  22.50787501 -29.02166478   3.08758198  27.30611516 -10.57484001
  10.03491531   8.52343298  16.92386055 -17.3539652    0.69991209
  19.68569237  -3.78954591   3.25110221 -11.16612995 -14.51539908
 -29.61252478   3.022575    -0.24413961 -14.42243292  -4.05366246
  -6.71177283 -13.37813227  -6.20447161  43.03314587  -0.86176726
  -3.7674926  -18.9707631   27.56859369   1.28705895  -1.44471016
  11.17955346 -16.21945916  -0.10174652 -43.02134063  -8.24200229
 -16.61831706  -9.07951534  14.05258888   7.7579182   13.31134399
  -3.63015484  -3.12884715  -5.15945962 -14.31674871  -7.30730553
   1.14276035   2.60561999   7.68505615  11.5049628   12.36491403
  14.76279485  -5.08266823  15.45822269 -13.42223811   1.31867798
  -7.18356325 -10.54247259  10.20113509 -26.52445026  -0.1989579
  19.41532935  -4.34161766 -16.74305288]",ЖАРКОВА_АНАСТАСИЯ_АЛЕКСЕЕВНА,20
"[ 7.88871086e+00 -2.49030225e+00 -1.77593417e+01 -8.95916223e+00
 -5.58894994e+00  2.00111051e+01 -1.42643137e+00 -1.27514695e+01
  9.98483609e-01 -6.08099913e+00  5.57669612e+00 -8.48246696e+00
  8.78164623e+00  8.66667213e+00  4.80411445e+00 -1.58517958e+01
 -1.12149521e+01 -1.26119247e+01 -4.05839264e-01 -7.40846202e-01
 -1.38630645e+01 -6.22222533e+00 -4.16104773e+00 -7.59200271e+00
  5.08474298e+00 -1.04496028e+00  1.31667736e+01 -6.30713628e+00
  1.95939370e+00 -8.28829202e+00  7.70059028e+00 -2.75608476e+00
 -1.56596060e+01 -5.11790043e+00  3.78371715e+00  1.41995466e+01
 -1.90443487e+00  5.76903016e+00 -1.67217816e+01 -5.18197376e+00
  2.51561089e+00 -3.27040898e+00 -3.16808821e+00 -1.39292949e+01
  1.00277348e+01  8.89605581e+00  9.79929178e+00 -1.61680924e+01
 -1.33736348e+01 -9.47497203e+00 -1.66398563e+00  1.24842241e+01
  5.66160572e+00 -7.26798841e+00  8.85335599e-02 -3.44836053e+00
 -1.52329617e-01  4.79671198e+00  2.32219338e+00  2.21235229e-01
 -1.74277747e+01  8.86967171e+00  6.15424833e-01 -3.88571130e+00
  4.21936597e+00  1.39479884e+01 -2.11220793e+01  5.38571109e+00
  1.43445214e+01 -4.92564471e+00  3.11255319e+00  9.84379139e+00
  9.77111117e+00 -1.12353060e+01 -1.48306148e+00  1.14104673e+01
 -5.15472016e+00  4.87627656e+00 -1.32220318e+01 -7.53464833e+00
 -1.82905461e+01  3.30806075e+00 -1.74111667e+00 -1.13731546e+01
 -3.17572303e+00 -5.20509379e+00 -1.13902392e+01 -4.73773361e+00
  2.58806228e+01 -2.23252780e-01 -4.80109913e+00 -1.39170401e+01
  1.66693443e+01 -3.94186479e+00  2.71499720e+00  7.67700870e+00
 -9.05104232e+00  2.83278658e+00 -2.74942129e+01 -3.94701906e+00
 -1.00706240e+01 -3.97354788e+00  1.02829082e+01  6.22120449e+00
  1.06013360e+01  4.34330470e-03  1.55203801e+00 -5.16091961e+00
 -5.11884054e+00 -5.62914306e+00 -1.07885785e+00  2.99423997e+00
  6.73627187e+00  6.19952458e+00  8.31326915e+00  6.06168262e+00
 -1.60922434e+00  1.07357144e+01 -8.00073205e+00 -1.88121830e+00
 -4.09395723e+00 -4.62070607e+00  7.10341079e+00 -1.64917896e+01
 -2.10420287e+00  9.64054472e+00 -4.84732812e-01 -1.17691602e+01]",ЦАРИЦЫНА_АНЖЕЛИКА_АЛЕКСАНДРОВНА,56
"[ 1.25582891e+01 -6.96501352e-01 -2.30950860e+01 -7.53924431e+00
 -1.23023832e+01  2.81270877e+01 -9.27257064e+00 -1.53457063e+01
  1.53795904e+00 -8.96396471e+00  8.73238513e+00 -1.35842985e+01
  9.34647649e+00  1.19788452e+01  8.37525645e-01 -2.16774473e+01
 -1.96574485e+01 -1.71561382e+01 -2.39637559e+00 -6.10858594e-01
 -1.65835172e+01 -8.39307102e+00 -2.87555039e+00 -7.69548127e+00
  2.56137680e+00  3.18107269e-01  1.62139477e+01 -1.25592366e+01
  1.20364244e+00 -1.19197554e+01  9.40097307e+00  1.67792861e-01
 -2.19865543e+01 -4.04123500e+00  6.36865373e+00  1.68927329e+01
 -3.84150432e+00 -7.50104688e-01 -1.60241263e+01 -8.35592572e+00
  7.62736764e+00 -4.29929339e+00 -6.04856595e+00 -2.18868850e+01
  1.06118013e+01  1.20174500e+01  1.29276179e+01 -1.92648382e+01
 -2.15505156e+01 -1.47730223e+01 -1.06339596e+00  1.60034755e+01
  4.44055389e+00 -1.21680297e+01 -2.02605218e+00 -3.65460024e+00
  1.70658874e+00  4.20251491e+00  5.26560825e+00 -2.95805186e+00
 -2.51517621e+01  1.08760614e+01  4.90908508e+00 -4.81167222e+00
  3.12286776e+00  2.07545383e+01 -2.38557926e+01  5.14299358e+00
  2.14144323e+01 -3.92853049e+00  7.68647349e+00  1.01397968e+01
  1.17443918e+01 -1.50921138e+01 -3.83504076e-01  1.55622989e+01
 -3.79702531e+00  2.68387257e-01 -1.25124842e+01 -1.31234175e+01
 -2.19257207e+01  5.91557068e+00 -1.97411069e+00 -1.28591881e+01
 -3.49094475e+00 -5.94183884e+00 -1.24365856e+01 -3.55170868e+00
  3.58058874e+01  5.64139636e-01 -3.99469383e+00 -1.72022436e+01
  2.26994203e+01  1.05219948e+00 -2.36918191e+00  7.33909765e+00
 -1.35599730e+01 -1.81130978e-01 -3.50814134e+01 -8.28859462e+00
 -1.24719012e+01 -7.99151749e+00  1.31933386e+01  7.44060993e+00
  1.23635785e+01 -2.81842489e+00  2.98921215e-01 -7.44686371e+00
 -9.28649179e+00 -8.56219900e+00  3.21224648e-02  3.49796073e+00
  8.42543191e+00  8.90763056e+00  7.68977190e+00  1.04040858e+01
 -4.90050873e+00  1.39276684e+01 -1.26023361e+01 -1.32327850e+00
 -5.23593991e+00 -8.41897476e+00  6.65396381e+00 -1.95466892e+01
 -7.92068271e-01  1.65630284e+01 -5.39623897e+00 -1.55692595e+01]",МАЗУРКЕВИЧ_ИРИНА_СТЕПАНОВНА,34
"[ 1.24500599e+01 -3.04617371e-01 -2.42413034e+01 -8.80600583e+00
 -1.32449796e+01  2.74207265e+01 -3.87239884e+00 -1.62926161e+01
  4.71730759e+00 -8.12110431e+00  9.98285515e+00 -1.22562215e+01
  1.14277924e+01  1.26868497e+01  2.16633372e+00 -2.04327235e+01
 -1.98769040e+01 -2.10387630e+01 -2.22785406e+00 -1.09381624e+00
 -1.93290772e+01 -9.89847362e+00 -1.79368149e+00 -4.27559067e+00
  3.55829691e+00 -2.84676945e+00  1.42356162e+01 -1.01203314e+01
  2.90610450e+00 -1.41351390e+01  9.18112995e+00 -3.74363514e+00
 -1.88041919e+01 -5.57123097e+00  3.97723545e+00  1.80814653e+01
 -6.85076167e-01  3.30402598e+00 -1.83361063e+01 -3.83584608e+00
  5.61159552e+00 -4.74656546e+00 -4.84744584e+00 -2.12959357e+01
  8.08070982e+00  1.48087551e+01  7.97380357e+00 -2.04401089e+01
 -2.06526886e+01 -1.49077073e+01  1.90997861e+00  1.34867532e+01
  4.96968495e+00 -1.22030182e+01 -3.34537494e+00 -1.43332876e+00
  8.28798566e-01  4.07508402e+00  8.08355403e+00 -6.54954220e-01
 -2.42655253e+01  8.87672552e+00  2.04559687e+00 -5.25028447e+00
  5.45618019e+00  2.08010993e+01 -2.26447244e+01  3.83083845e+00
  2.13714724e+01 -7.16702768e+00  6.41937119e+00  8.54228303e+00
  1.33852940e+01 -1.23888717e+01  1.59537484e+00  1.54967956e+01
 -2.01625157e+00  3.81263382e+00 -1.02551554e+01 -1.19402307e+01
 -2.53950683e+01  1.33757585e+00 -1.29061281e+00 -1.28526862e+01
 -2.50088181e+00 -7.00513700e+00 -1.23902522e+01 -5.03760773e+00
  3.47511765e+01  7.83193963e-03 -4.37297856e+00 -1.40522729e+01
  2.17063662e+01  2.11497543e+00 -1.98325700e+00  1.00540727e+01
 -1.61460918e+01  5.00274345e-01 -3.73532533e+01 -1.08090568e+01
 -1.50222706e+01 -8.57067570e+00  1.36827956e+01  6.52934794e+00
  1.10387313e+01 -2.40493942e+00 -2.92482144e+00 -8.82185295e+00
 -7.15552460e+00 -1.03942749e+01 -6.84359494e-02  1.65461460e+00
  1.19056676e+01  9.48117959e+00  5.63579756e+00  1.46599968e+01
 -3.61285867e+00  1.44790726e+01 -8.87109991e+00  1.36758562e+00
 -5.55090972e+00 -7.17534504e+00  5.75288517e+00 -2.18642111e+01
  1.28511302e+00  1.68691810e+01 -6.61646762e+00 -1.58028722e+01]",АБКАРОВА_ЭЛИНА_АРТУРОВНА,2
"[  5.36329973   1.1609103  -16.17063997  -4.88712946  -8.59926736
  19.47085107   2.81029099 -14.74694772   2.99845318  -6.67915719
   6.33346353 -11.60327459   9.3968258   11.39231824   1.73912462
 -15.69243034 -11.21629946 -15.37768374   0.94987988   4.48733785
 -14.19191164  -6.68339896  -3.58336884  -4.24238164   0.38770528
  -2.91866889  12.93093686  -3.86664899   4.62352568  -9.83258294
   8.08086249  -4.76193706  -9.4965955   -2.60700309   6.40386392
  15.74048505   1.16989694   4.60139209 -12.07742212  -2.00989095
   2.48105987  -2.75405954  -4.80974352 -13.44695103  10.17206131
  13.8618255    9.78806723 -12.67607249  -9.45988064 -10.16691295
  -1.13036081   5.38608765   3.32261005  -7.3388884   -5.17670099
  -4.56687574  -0.92443756  -0.36056577   5.84982685  -1.3509945
 -17.21077102   5.59307452  -0.0279963   -3.13391362   6.21201372
  12.92375855 -15.61097046   4.41964288  17.06526457  -3.23507446
   6.00046063   5.56956922   9.87503899  -9.6401033    1.52111857
  15.01440167  -4.85380212   2.29905553  -7.72350125  -8.11374203
 -19.0336827   -0.40158472   1.69307003  -6.9597909    0.47783411
  -6.94341047 -13.34425899  -6.08828766  26.02520969   2.53028558
  -0.18933368 -13.01577752  14.4503045   -1.29716629  -1.77311643
   5.83828397  -9.53760015  -0.68994844 -26.61570942  -3.61729715
  -2.73334376  -5.74422278   6.0167407    3.5338011   12.52626801
  -2.53347414   7.0438535   -2.31429317  -3.01213271  -4.38240929
  -1.10737979   0.15452068   1.95359512   3.43147476   3.01043683
   8.01751817  -1.63198395  10.70046965  -3.83784565   2.25837347
  -5.74027832  -3.6499155    4.24835247 -18.09505927  -1.4160209
  14.18264608  -6.20759387  -8.82670164]",ИБРАГИМОВ_РУСЛАН_РУСТАМОВИЧ,28
"[  9.15278393  -0.51852749 -26.9642917  -12.0429747  -10.32634052
  33.90835505  -2.69945507 -22.08006222   3.99933138  -6.22453514
   8.20060174 -13.76690551  11.95935173  16.24498736  -1.58717729
 -19.05308764 -22.07336644 -28.42769364   3.60255803  -1.75909268
 -18.47645083 -13.05835923  -8.88110183  -4.53975651   7.33758049
  -5.1808193   23.42211462 -10.06208679   1.37098858 -12.66176352
  10.97164638  -9.11207933 -19.82047852  -7.90279045   2.49551567
  26.14531542  -2.60685211   7.21164301 -21.55866642  -2.05260715
   5.78827635  -5.40224637  -7.27141676 -25.88052457  23.71185892
  18.20753728  10.83410394 -18.02580614 -17.45568208 -12.98786792
  -5.86546865  16.10707898   7.5563618  -13.35309792  -3.97861342
  -6.48478219   2.24032565   9.69290233   3.93793226   2.12523796
 -32.31222314  11.18242999   6.86680296  -8.54209544   6.17581455
  22.44521617 -28.96450759   7.9903876   17.77705856  -6.47338917
   5.06308344  15.08316635  15.34000231 -17.87329615   1.7219274
  17.38170514  -8.23315343   3.80759324 -19.3521207  -14.79724296
 -26.57899686   2.49572781  -6.42046266 -14.32798559  -0.99532654
 -13.43778616 -15.31117133  -3.46464791  39.16910517  -0.40139224
  -5.75358306 -21.30506005  24.32595249  -0.95106257   3.76498027
   9.46776268 -15.13716628   5.9003215  -39.5317199   -3.26837464
 -16.11526394 -11.93713698  11.97711996   9.03820183  15.15771121
   0.95176098   2.37127384 -11.80118213  -6.06704418 -10.59987537
  -7.06151861   5.65735422   8.58595401   3.24095002   7.26074348
  11.18215827  -4.67443672  20.36016446 -12.75370772  -3.56219143
  -5.70935473  -8.48418723   8.12286855 -21.71686727  -0.75231779
  18.852868    -5.25005496 -18.04187493]",АБЕЛЕВА-ТАГАНОВА_НАТЕЛЛА_МАТВЕЕВНА,1
"[ 11.83943321   1.07552626 -26.35600801  -8.33484838 -10.79844634
  29.40750709  -3.41093324 -17.20251832   4.06721886  -8.05352744
   8.55288604 -12.74039164  10.33254007  13.14313124   0.55288405
 -18.53767196 -18.93805532 -21.28776329  -0.91508199  -0.73611911
 -17.77981743 -10.37638673  -1.9059038   -5.15450146   3.4991139
  -3.65132113  16.3243002   -9.75334738   3.03260372 -14.71888407
   8.68725415  -4.47038172 -18.35238271  -6.70363923   5.61831332
  20.88128893   1.49351405   5.88667551 -18.88932372  -2.72250622
   6.85075499  -5.77973255  -5.44427998 -21.90506979  12.37518892
  15.59927533   7.2843766  -19.84048433 -17.67148582 -13.28314714
  -2.97263982  11.66801256   5.62854499 -12.55499153  -4.84984772
  -3.92825978  -0.5659231    5.30516317   7.66820469  -0.12167486
 -26.20986767   8.86879352   1.88905733  -5.46440521   5.06703976
  21.71060372 -22.6904616    6.29157156  19.29089686  -6.72579469
   6.89076461  13.88529777  13.90070047 -15.53842119   0.54839143
  13.81190904  -3.92722697   2.96689415 -12.54710547 -11.96011963
 -26.2336397    2.84405983  -2.49199088 -11.72486793  -3.56219433
 -10.8785848  -14.42769598  -4.7163786   35.42817042   1.01048056
  -5.18363518 -16.84202531  20.10776074   1.09723669  -0.70125246
   9.61721953 -14.66162153   3.45090857 -36.42733145  -6.85408799
 -14.0814847  -10.12736833  12.02009216   4.74691403  10.5700299
  -2.71982383  -0.34522737  -9.15170019  -7.86480699 -10.82459254
  -1.93492064   2.21945951  11.00758699   8.22889758   5.35500312
  11.02194216  -6.16776722  14.34949479  -8.60124913   0.10528802
  -4.80374823  -6.54103479   4.654738   -22.03909427  -0.8558394
  14.37863068  -6.22654816 -16.86009539]",АБКАРОВА_ЭЛИНА_АРТУРОВНА,2
"[  7.19989302  -1.23502045 -11.80622163  -5.10839168  -5.73282314
  13.25274651  -3.40658985 -13.70696927   2.48600167  -3.4586713
   5.26192848  -7.46592228   3.87286021   8.01120071   2.16971401
 -12.54966325 -10.49387348 -12.72934988  -0.04176643   0.64203659
  -8.62953468  -4.218823    -3.31481646  -4.0466233    1.72892612
  -0.64862368  14.72284009  -5.49196359   4.52657834  -4.68109588
   3.0379131   -0.0508405   -9.40444446  -4.26735622   0.56562406
  12.37615971  -2.25981796   1.55383847 -12.04108372  -2.77195757
   1.33033041  -0.94010028  -2.88667163 -13.84117335   7.52445724
   9.62966255   8.69584008 -10.55970152 -10.23425128  -3.96458651
   0.45350133   6.33526356   4.15237254  -6.85697482  -2.10929092
  -7.25596605  -0.47838277   0.92392569   5.44359978   0.55510186
 -14.47176621   5.96469131  -3.55159848  -2.49580069   3.25181007
  10.34462846 -15.048763     6.12446974  10.77991323  -0.69757416
   1.83822145   5.84558485   4.21959716  -5.86101527   1.09085517
  12.1531813   -4.79571407   2.56234872  -7.55379493  -5.22336816
 -10.96405738   0.73841674  -1.93247962  -5.16754004  -2.55638558
  -2.15876865  -9.5201232   -1.54516682  18.71388051   1.4929135
  -2.27669364 -12.1867187   13.02701351  -1.24911286   4.34921356
   4.70691783  -6.59627596   1.50426032 -18.26636307  -3.90062765
  -7.43306094  -3.79250747   6.29968697   2.30119183   9.02209934
  -0.54143072   3.76595192  -5.96143622  -2.76440604  -7.56863784
  -2.05698065   1.32939054   8.25929501   3.1046389    4.08289971
   2.34746554  -1.24545919   9.7986535   -6.10395339  -0.25340854
  -5.52716463  -1.98956304   3.21254042 -12.35688656   0.48282092
   9.38637754  -3.16259734  -8.7106751 ]",ЕВСЕЕНКО_АНДРЕЙ_ВАСИЛЬЕВИЧ,16
"[  9.57604046  -0.05735114 -23.52189685 -11.49944603 -14.3686202
  34.01019015   0.56802906 -18.03121872   0.18927811  -7.38913183
   6.7989627  -10.50307053  15.27305578  14.77478767   0.93734849
 -17.73506056 -20.94170749 -19.21471245  -0.7358898    1.08161233
 -19.09163283  -8.09093462  -6.28090781  -2.37168972   2.619291
  -0.59105019  15.12872948 -12.21319676  -1.45367388 -10.27601852
  14.12719173  -6.66970901 -21.21926737  -4.98253454   7.11976176
  20.03115067  -0.77560088   6.83942071 -20.32247611  -6.54464152
   6.95162367  -5.12741941  -4.7525293  -18.88823727  16.70054869
  17.01829553  13.20816666 -17.83089552 -16.82036586 -17.40177881
  -3.45961283  17.98016784   2.21016679 -10.87833603  -5.02586574
  -1.96178137   2.04337354   8.08567085   5.36152789  -1.21935407
 -24.36751772  10.08904688   6.13302649  -6.68110968   5.80576301
  20.28304622 -25.9952228    2.07516514  23.7779615   -6.3418854
   5.17545148   8.95489954  15.81290224 -15.73332036   1.83468366
  16.06290714  -5.64838697   2.84272304 -16.46747632 -13.09067941
 -25.4499926    3.58211631  -3.05830688 -14.74262797  -4.84278071
  -8.72168167 -13.09724405  -2.11906509  36.58460195  -1.47906006
  -3.72655343 -19.59918211  23.58961663  -1.68922131   1.62953882
  10.75994092 -15.13298257  -2.85376885 -37.04651336  -2.36735971
  -7.66658158 -10.34918172   9.02595285   9.27394552  12.71669446
  -1.97871718   3.71747658  -6.94131071  -7.34633522  -7.04881273
  -2.96592969   5.63497587  -0.14379302   4.7367852   12.8461258
  11.6520189   -1.18976914  13.8764668  -10.28307685  -0.5705929
  -7.31854504 -10.18430472   7.7732702  -24.87899359  -2.68970489
  17.28317326  -2.15027211 -11.53370644]",САВЕЛЬЕВА_ЕЛЕНА_СЕРГЕЕВНА,45
"[ 5.94006679e+00  5.25499619e-01 -8.48968205e+00 -6.94115981e-01
 -5.02067027e+00  1.07683103e+01 -1.75145180e+00 -7.74802291e+00
  2.60496825e+00 -4.23175392e+00  6.46204230e+00 -6.96037789e+00
  3.75714476e+00  4.52150124e+00  1.09826059e+00 -7.98577761e+00
 -7.46098604e+00 -8.31082970e+00 -2.52627321e+00  1.39421205e+00
 -6.77653833e+00 -3.72216575e+00 -1.45626710e+00 -1.19882456e+00
 -4.68606288e-01 -2.22840539e+00  6.02643249e+00 -3.28860725e+00
  2.24056768e+00 -8.13915878e+00  8.16144196e-01  1.10730674e-01
 -6.02826979e+00 -2.06833484e+00  2.33109644e+00  6.49701282e+00
  2.19388239e+00  9.09698615e-01 -6.64999281e+00 -6.09413023e-01
  2.28839888e+00 -1.14192610e+00 -9.60122588e-01 -8.36640745e+00
  1.22780197e+00  6.31832578e+00  2.34344423e+00 -8.36916704e+00
 -8.43212887e+00 -5.55243564e+00  2.98725976e+00  3.69271025e+00
  9.32740473e-01 -4.76662497e+00 -3.22682711e+00 -1.99471162e+00
 -1.14389614e+00 -1.48759273e+00  3.54939907e+00  4.66354502e-02
 -9.59535359e+00  3.21006556e+00 -1.58505952e+00 -1.08101966e-01
  2.93369966e+00  8.96644583e+00 -8.66031567e+00  6.56486724e-01
  9.67560976e+00 -3.17718092e+00  2.91727613e+00  3.42375905e+00
  4.62911649e+00 -5.20843961e+00  7.14188193e-01  6.69780955e+00
  7.68768116e-01  1.25977966e+00 -8.00597177e-01 -4.36607075e+00
 -1.12647277e+01  4.54272629e-03 -8.60161811e-01 -4.36723777e+00
 -2.20237967e+00 -2.28307219e+00 -5.53937924e+00 -2.29213795e+00
  1.36763322e+01  8.60335365e-01 -2.14001753e+00 -5.91354375e+00
  7.74161466e+00  2.93058303e+00 -2.23272872e+00  3.10410221e+00
 -7.10421999e+00  6.94874511e-01 -1.45654688e+01 -6.00302307e+00
 -5.28469314e+00 -4.96066566e+00  5.33204392e+00  2.21729437e+00
  5.58314340e+00 -2.06640228e+00 -1.79448709e+00 -3.65200823e+00
 -3.45736771e+00 -4.86300736e+00  1.74833316e+00 -1.34627797e+00
  6.69885923e+00  4.33956238e+00  3.89579931e+00  8.19528312e+00
 -1.02477373e+00  5.39050389e+00 -2.00477669e+00  1.06130563e+00
 -3.37850579e+00 -1.79187332e+00  7.44279299e-01 -8.98923236e+00
  1.06306324e+00  9.05617405e+00 -3.21586008e+00 -5.39871082e+00]",ШАДРИНА_АННА_АЛЕКСАНДРОВНА,60
"[ 10.98451615   2.29130596 -28.60408296 -13.52476809 -13.8715411
  37.51537789  -1.53399009 -18.77970685   2.11571485  -4.45604858
   5.16558804 -15.71875657  15.29634106  16.90878403  -1.17053036
 -23.32859689 -24.7828468  -23.82815846   0.305634     1.08221423
 -20.91936259 -13.01925609  -4.09775631  -1.92748614   1.65331876
  -2.23534047  20.96540254 -14.40800172  -3.41681522  -8.98414918
  17.57065831  -5.26364487 -21.05857902  -4.85669194   6.59146482
  25.91626024  -3.95379917   6.07709227 -22.63446851  -4.8011374
   7.88360478  -6.00165217  -6.72009725 -26.91222309  22.22859856
  20.97945866  15.8281398  -18.02379553 -18.66077637 -17.67269991
  -6.16134651  18.89016529   6.58388923 -14.27605636  -4.69511696
  -3.15372573   3.75357509   6.52566978   5.98169496  -0.77449509
 -31.80013135  11.71639637   9.97493549  -6.45920982   5.88207726
  23.09997546 -28.30168069   6.56347737  24.52457861  -6.93064115
  11.44049311  11.80894217  15.36195529 -18.51345892   4.4050663
  21.3894674   -8.38411961   2.16184321 -18.56827844 -16.72836727
 -31.43089023   2.10912292  -3.7870265  -14.47128215  -1.31369066
 -12.15071928 -17.3432396   -2.24677592  41.11976143  -0.04767017
  -4.6061152  -21.53802459  24.42596507  -0.48888605   1.07963311
  12.09306775 -15.80284456   1.3735222  -42.7408011   -0.4892797
 -10.29673551 -13.24561469   9.27577818   9.17626148  16.41946272
  -0.81550039   6.22499727  -9.79997907 -10.86277681 -10.10636563
  -5.86635893   5.40066713   2.14051381   3.53216924   7.05462909
  11.73574933  -8.45369291  18.8636976  -12.14808168  -2.58172325
  -6.30571208  -9.08425669   9.68365298 -26.43383634  -2.36584899
  19.17063042  -8.14550268 -15.99161273]",ЗАБРОДИНА_АЛИНА_ВИТАЛЬЕВНА,26
