Embeding,Label,Label_int
"[  9.28513135  -5.11538465 -15.30938214 -11.67211901  -6.70123875
  22.41073499  -4.73096521 -15.27853328  -1.93757409  -4.5075134
   5.85830001  -8.78979752   7.97099344   9.20640491   4.81754479
 -16.5767413  -17.54329834 -15.69298078   2.84474763  -4.26313845
 -13.53835839  -4.15408779  -6.23088633  -5.35553705   4.81668172
  -0.37703227  14.61654251  -6.25709239   2.05649306  -4.70813715
  11.40328341  -2.4356248  -15.78324897  -3.16419778   1.07365768
  17.7023511   -6.43820162   3.26760884 -16.64275558  -3.3237143
   3.88911787  -1.86891957  -4.66230607 -15.2915694   13.35357225
  14.32593673   9.39054306 -18.07019994 -15.1017861   -6.7604137
  -3.55790006  15.70176238   8.27969505  -8.17801948   3.188348
  -6.64561585   5.11485889   6.85181542   3.55604732   0.36136926
 -21.31095086  11.39164068   4.12623464  -4.11395926   3.28165585
  14.6394981  -21.98040775   6.80982382  16.23630159  -2.73510664
   1.89566816   9.08566841  10.35559707 -13.06048074   1.70784575
  16.79490204  -8.75573349   3.90294906 -15.31506307 -10.93661341
 -18.98369606   6.39209603  -4.77148368  -8.70491368   0.13529496
  -4.22367212 -12.80111568   1.04236815  26.6696544    0.89882424
  -3.61514387 -16.38079877  18.07020871  -4.40891769  -1.4200702
   6.07657585  -9.11028605  -0.44757176 -29.89188851  -3.25756818
  -8.24998678  -5.23345521   7.38521863   6.09804083  12.49285334
  -1.04860001   1.31116741  -8.13641435  -5.25292658  -7.05498681
  -6.34808216   5.92691618   8.57433995   3.44004591   6.15908369
   5.51298689  -3.13949203  15.48620157  -9.05039133  -5.2662707
  -4.76496725  -3.06008135   6.84409808 -16.28836321   0.83351439
  12.64433509  -6.33908538 -14.18397894]",НАЗАРЕНКО_ГЕОРГИЙ_ИОСИФОВИЧ,55
"[ 13.66978212  -0.73718951 -23.19580384 -13.42776508  -8.58291304
  27.43403563   1.24068554 -18.39095548  -0.78199685  -7.58367403
   8.07181822  -9.24251237  13.79086566  10.55460089   5.20351287
 -16.61403031 -14.22136491 -17.98041562   1.0308398   -2.66594417
 -19.92786531  -4.58912068  -7.00011238  -7.79970879   7.74768002
  -1.59321022  13.46705079  -8.6189483    2.4326211  -11.56876147
  13.73427855  -4.6108037  -24.53369594  -2.51077367   5.69282651
  24.16118625  -1.01263353   8.25167854 -25.40194668  -9.16025608
   6.25746693  -5.12209206  -5.25761369 -17.67720401  16.29551953
  16.63957597  12.70233152 -25.59945188 -16.24383482 -13.46888825
  -1.26877869  17.04415455   3.7441522   -9.49595018   1.44825545
  -5.85220933   3.39716566   8.87005924   4.78120448   1.96356992
 -21.77779334  12.58784281   2.79817888  -4.92338248   4.65447068
  20.55132985 -26.16683965   3.15915653  17.92195918  -3.07062762
   6.52706134  13.7911097   17.22371685 -13.76997054  -1.48358621
  13.27537455  -9.47134261   5.78723594 -18.74229092 -12.37758402
 -24.68963158   8.60131607  -5.29952947 -15.62564971  -3.71033765
  -7.57555843 -16.58489286  -6.02467147  33.93371926   0.58455577
  -6.88860394 -20.47413087  20.82793266  -0.09464985  -5.83553007
  13.08703953 -13.98294531   0.44850674 -38.70950755  -1.60040896
  -8.2740894   -7.84174888  10.10477075  10.86863424  13.49479164
   0.76002506   2.91829873  -7.55258466  -5.48347995  -4.8166139
  -3.0854416    7.56009255   3.05949587   7.66666986  16.13081841
  10.67687293  -0.79349628  13.4384228  -10.48921476  -1.83815925
  -6.71821022  -7.20772268   8.09791516 -23.21383819  -2.072902
  14.16215797  -0.15448287 -11.22192317]",ГАБАЕВ_ВЛАДИМИР_ГРИГОРЬЕВИЧ,15
"[ 9.17007897e+00 -1.71749016e-01 -2.49650899e+01 -8.10749946e+00
 -1.07344700e+01  2.76865267e+01 -2.26258889e+00 -2.29677683e+01
  2.30847839e+00 -1.01988447e+01  1.05401961e+01 -1.57210011e+01
  1.03799483e+01  1.58426308e+01 -4.66100915e-01 -1.84544191e+01
 -1.71173738e+01 -2.31322844e+01  5.34495596e+00  1.71883310e+00
 -1.47548521e+01 -5.69449962e+00 -5.05451128e+00 -6.39012605e+00
  1.08912950e+00 -4.79412032e+00  1.76073472e+01 -8.49177795e+00
  3.23715042e+00 -1.47863922e+01  1.01287231e+01 -6.93487206e+00
 -1.36702608e+01 -7.91911368e+00  5.76558247e+00  2.30927916e+01
 -1.41440390e-01  5.15352840e+00 -1.68154445e+01 -4.06889879e+00
  4.25536704e+00 -1.62086197e+00 -8.34892857e+00 -2.04242819e+01
  1.74053831e+01  1.87495654e+01  9.51753503e+00 -1.63819925e+01
 -1.70067745e+01 -1.24965125e+01 -4.08215393e+00  8.21176755e+00
  6.34849607e+00 -1.10199268e+01 -5.37340721e+00 -7.47976305e+00
  1.83530760e+00  5.25093728e+00  9.52616891e+00 -1.23813325e+00
 -2.78859849e+01  7.27929639e+00  2.98235707e+00 -4.96470347e+00
  4.35233245e+00  2.06206770e+01 -2.24491916e+01  8.61488590e+00
  2.15448440e+01 -6.02095593e+00  4.98955888e+00  1.60551572e+01
  1.43420467e+01 -1.38009012e+01  1.08983606e+00  1.60957570e+01
 -7.32067447e+00  7.71422473e-01 -1.14698635e+01 -1.14202302e+01
 -2.48816704e+01  1.87905453e+00  1.83367342e+00 -9.55620180e+00
  6.68981323e-01 -1.00758861e+01 -1.51817876e+01 -4.85680170e+00
  3.49464512e+01  1.59779174e-02 -1.88646831e+00 -1.95560557e+01
  2.05322964e+01 -3.22532361e+00 -1.64792100e+00  8.53050677e+00
 -1.46282262e+01  1.50415228e+00 -3.75436658e+01 -3.20446860e+00
 -9.24259216e+00 -9.45934482e+00  9.06434204e+00  2.05448810e+00
  1.54467566e+01 -4.20704649e+00  1.11769309e+01 -6.58139518e+00
 -3.76988414e+00 -8.68390351e+00 -4.70075145e+00  3.37058151e+00
  6.70258435e+00  4.82699925e+00  5.20483869e+00  9.81489023e+00
 -8.69201064e+00  1.81870686e+01 -8.49969441e+00  1.77323516e-02
 -4.78011780e+00 -6.87702005e+00  4.58522276e+00 -2.13629818e+01
 -7.82065490e-01  1.59414441e+01 -6.48651792e+00 -2.10542549e+01]",ВИЛЛЕ_ХААПАСАЛО,14
"[  6.45208617   2.25263645 -25.67912269 -11.52432218 -11.09782404
  26.56793505  -1.12129954 -17.18284798   0.33453806  -4.11992253
   5.29898166 -11.12292955  10.27129443  12.66341307  -0.84772356
 -16.05764863 -16.91841821 -24.23843438   4.2549563   -1.43250772
 -17.97878948  -7.53555145  -8.98125094  -2.71418235   7.29312772
  -5.02764664  19.42406228  -9.12812723   4.16747691  -7.90750093
  12.33599049  -6.74406104 -16.70745072  -4.69515076   3.50375999
  28.05204036  -2.66234573  10.01715261 -21.68717805  -2.77861947
   3.58404117  -4.97688629  -6.83196312 -17.36901863  20.43249485
  16.20760458   8.71278854 -19.65763997 -11.28409009 -10.21634002
  -3.16799954  10.62673742   9.58232058  -7.73155119   0.34729822
  -7.70208337   4.32422829   5.86055199   4.99898314   1.83598231
 -24.08850493  10.49353127   0.26273409  -5.52547416   3.73295996
  16.06311129 -23.48182306   5.14916806  14.13343841  -6.15098782
   3.07391279  16.89206483  11.427816   -13.5605127    1.5453721
  14.17753585 -11.11213943   7.1308741  -17.93983088 -11.5412115
 -25.649882     3.5703816   -3.96991603 -12.30605176  -1.57251598
 -11.82245153 -16.50312412  -1.72906681  29.031717    -0.33226094
  -4.79736981 -18.08904131  19.84682719  -4.61028095   0.72929915
  12.51117476 -13.28210244   0.38966836 -35.37802544  -3.12780054
  -6.85377129 -12.05124732   8.05767831   7.03572005  12.60746123
   0.40955033   6.73437617  -8.3319515   -3.89592995  -7.94232877
 -11.94582259   4.76679315   3.55857172   5.03183509   8.03271406
   5.22848268  -2.1218425   14.70804467  -9.36387046  -2.52061131
  -9.11876484  -5.11485133   2.9688605  -24.50385403   1.03776054
  14.3549975   -4.74410624 -13.60070102]",ГАБАЕВ_ВЛАДИМИР_ГРИГОРЬЕВИЧ,15
"[ 11.66734588   0.13100398 -19.83345552  -4.6351898   -7.0685251
  21.78289534  -6.15155812 -13.53833524   3.96320597  -9.09392069
   9.43708433 -15.32142617   7.08108539   9.00900408   2.28582832
 -16.47789355 -14.91707707 -13.57659569  -7.45191232   1.48172264
 -14.81037851  -6.70685204  -1.20678299 -10.13303736   0.12457053
  -1.26881425  13.27500441  -8.57819704   2.28066137 -17.7892392
   2.05982816  -1.00505805 -18.14434751  -6.05790205   6.10942575
   7.87336552   1.16233411   0.25150538 -14.33224552  -5.14054406
  10.04043906  -4.41934262  -2.69919603 -18.52795625   4.44371085
   9.75204816  10.29234714 -15.81610088 -17.58476767 -11.37211182
   2.2675996   10.94320773  -1.71038635  -8.0912696   -4.90871975
  -1.06130415  -7.84528618   1.18631462   4.9566718   -0.27742979
 -19.26978293   7.77704269   2.4255332   -3.50244643   5.23730165
  18.24014267 -17.92557476   0.58451669  19.40716321  -3.9045152
   8.74467025   7.65495113  11.79711487 -13.52156218  -2.20786961
  10.68839334   2.05954297   2.549362    -2.13559008  -8.47460655
 -18.56213262   3.96002269  -2.13768402  -9.47413366  -5.05294584
  -6.68193815 -10.62016253  -6.63732471  29.11849679   1.14785568
  -3.34918935 -15.10984638  16.10548038   5.27938362  -0.37599695
   2.40897033 -11.34305564   3.24932441 -27.04067711 -13.29796617
 -15.53780573  -2.68158795  15.14667626   3.22147324  10.4823257
  -3.2400884   -2.24392691  -6.91270618  -9.90432864  -8.15246716
   5.33737094   1.56900783  12.59133073  10.30523147  10.46598623
  13.45925843  -3.12970765   9.53011668 -11.06625137   2.62641056
  -5.2329064   -6.38787919   5.38156827 -16.49135247   0.33721756
  15.91601795  -3.15950586 -13.89929608]",ТИМУР_АБИТОВ,77
"[  6.32655622  -0.12242594 -21.03253256 -10.32335553  -9.08176753
  23.33745972   1.30015758 -15.42543436   1.12748007  -3.65694241
   4.66866676 -10.83910637   9.77213509  12.71562578  -0.80155855
 -15.14123713 -14.86888122 -22.13373318   6.06106507  -1.81183029
 -15.86245993  -8.15483797  -7.31607233  -3.74539291   3.89556617
  -4.8459493   16.59313414  -3.19298524   5.67449249  -6.81283663
  10.85172337  -7.4562416  -13.6034918   -2.54116046   1.89161076
  25.56965471  -2.45340569   7.84674581 -20.37607926  -1.64585773
   2.31600858  -4.0775481   -5.95989932 -18.28061621  17.43914031
  18.42894974   8.29731627 -18.17747166 -10.45240217  -9.08493821
  -2.27119523   9.41262273   6.37747221  -8.79517201   0.07773037
  -6.75661176   5.24794289   2.35389405   5.81916253   0.53599557
 -24.64657236   8.87797695  -0.60591881  -5.45087462   4.75219676
  16.84270649 -19.03265989   6.75750059  13.28928468  -1.30705497
   2.22335913  12.3316827    8.48373828 -10.06787967   1.69320875
  14.90589597 -13.29539152   6.22483829 -15.88022303  -9.3673163
 -22.38674359   0.5153213   -1.28962172  -8.80585115  -0.1987041
 -10.67044585 -17.34242914  -3.797267    27.05418639  -0.05429054
  -5.02373831 -16.00568147  17.07800247  -5.08001528  -1.62659472
  10.98905346 -10.57374656   0.14080215 -32.52637263  -1.79965615
  -5.7130762  -10.22676247   7.89401734   6.45401319  12.91380686
  -0.55223644   7.72249121  -6.94427613  -1.00371238  -7.59120098
  -8.78731539   2.96035291   4.20104647   2.298522     4.80494875
   5.56698928  -4.31306557  15.37875677  -7.44489435  -1.79111907
  -6.57229193  -1.98869212   3.27511861 -19.99580668   3.77422463
  11.85400012  -8.25111943 -14.34517076]",ФАЛЫНСКИЙ_АНАТОЛИЙ_НИКОЛАЕВИЧ,80
"[  8.9421155   -5.32404345 -19.92657714 -15.18242989 -11.3309418
  35.45134809   8.27163115 -22.36694842   4.2281847  -11.01069253
  10.25897678 -17.03528008  17.06993127  18.10791469   2.61869292
 -21.4007285  -21.3379786  -24.83530128   7.10497355   0.57277458
 -22.31495835 -11.6586428   -7.71814085  -8.68177324   5.04613521
  -1.61469824  17.42410418  -3.64752969   8.82804635  -8.11056557
  16.95614581 -10.21233353 -17.89587129  -4.07145135   8.31892868
  31.39025732  -6.79376911   6.58767699 -24.97749747   1.268231
   3.92331775  -0.86216201  -8.94895738 -21.00791725  22.9850563
  25.41910048  16.86578213 -21.43033746 -13.00217977 -10.32805584
  -2.16586207  12.04665269   8.81914739  -9.5517664   -4.21271913
 -10.7107743    6.47942919   0.37942494   9.42112189  -3.34151851
 -29.4521761   13.5211274   -1.22176119  -4.568703    15.42817989
  20.91390204 -27.7278846    9.3313282   23.67358371   1.01070928
   1.9120227   11.55757778  14.0402869  -10.71678875   2.73147329
  25.6832053  -16.77468538   6.35714833 -19.00914698 -11.80658909
 -28.72423585  -2.15827759  -3.50049891 -14.68399171  -0.49571669
  -6.59803274 -25.02743669  -5.59600493  40.2485687    3.80114931
  -6.57293614 -20.78581686  26.52776639  -8.72261966  -4.73537446
  12.20886977 -13.66185863  -3.81570424 -45.82467026  -1.73700991
  -0.89875384  -6.19571627   9.03506451   9.75500241  23.61849056
  -0.46065939  12.46320549  -6.86795777  -0.04722769  -6.54651115
  -7.83107707   5.12580581   6.00745676   2.46802237   9.27501783
   7.34186049  -4.12914747  19.59568009  -5.47505182  -0.91768713
  -9.45377519  -1.00977422   8.08152714 -28.81162274  -0.18502238
  24.18262984  -8.46710426 -15.40317701]",НАГИЕВ_КИРИЛЛ_ДМИТРИЕВИЧ,53
"[  5.41470694   0.8603563  -10.03424838   0.55806093  -5.86191983
  11.71222626  -4.47328333  -9.98275557   2.74325273  -4.89277169
   7.75938825 -10.38490563   2.06819359   4.42161989  -1.32259985
  -5.17240656  -6.64821418  -7.8663159   -4.47490216   4.59014202
  -4.96248483  -4.82493406  -3.76624009  -1.34602827  -3.25815995
  -4.99694335   9.24828434  -4.21022245   0.25911135 -12.0375157
  -5.4428858    0.51950362  -4.24254702  -2.34587451   4.19298235
   4.56107065   3.57842994  -0.69984133  -5.1798596   -1.45151636
   4.22386742   1.58385319  -0.47309153 -10.41682512   2.37878173
   3.83942644   2.77738682  -6.89071869  -8.43664854  -3.26011784
   0.40270098   4.65630934  -3.60031566  -6.40176262  -7.80549578
  -3.65815625  -5.76726834  -0.0766254    1.79474582   1.59984612
  -6.45947251   1.833494    -1.16143503   0.08817445   0.34650514
  10.71325832  -6.48391119  -1.09659523   7.82972664  -4.87193916
   2.3371194    4.46271758   5.68545424  -7.16531064  -0.25073703
   4.62977167   1.68998087   2.9318446   -0.43252706  -2.5631949
  -9.27994157   3.30306638  -1.84079147  -2.25563615  -6.48133803
  -3.70172781  -5.72806948  -3.59230419  17.08344132  -1.68682858
  -2.61290129  -7.62223263   7.6054383    6.45165126   1.38223288
  -1.12056267  -5.43217206   1.85439682  -9.85350784  -6.15667723
  -5.92901047  -2.28862801   5.270577    -1.50190582   3.53841898
  -2.45969238  -2.8438986   -4.60087646  -5.11864517  -2.65586039
   7.43422581  -0.26229209   6.07273463   5.82142651   7.39522319
   9.78349189   1.28313607   3.36035891  -3.54239644   0.19598996
  -6.1805148   -3.12363659  -1.21002531  -8.50747366   1.57528747
   8.5934325    1.39443529  -4.35871407]",АНДРЕЙ_И,12
"[ 13.44054187  -3.79750913 -17.68976834  -2.83446845  -7.64539338
  22.44568361   0.99847261 -20.03983235   6.56949742 -11.22383511
  10.18947842 -16.03953575  10.97109211  16.89841697   6.09806408
 -16.43849668 -16.52759331 -16.35854989   1.63916462   3.99090282
 -14.30717248  -8.95297713  -5.21973544  -8.41193951  -1.65697264
  -5.07187238  16.02742917  -3.40204527   6.61371979 -16.99225216
   7.77847721  -2.82802457 -12.77705614  -3.80943168   6.64734831
  18.00575291   1.29797904   3.28603521 -17.91110875   2.63669497
   4.42288084   1.63428648  -4.0348881  -15.37288712  10.74424735
  17.59354205   9.12965534 -14.65264696 -12.84690505  -6.23318301
   3.22844146   5.20778341   5.66519996 -11.24989594  -7.01897296
  -9.51238828  -3.5672769   -0.71286478  11.3756773   -1.14236379
 -23.11654698   7.37029821  -0.10234039  -1.65162565   5.63075095
  14.1261773  -19.2633311    6.59454576  22.08570211  -4.68065211
   0.66461916   8.53900948   8.18898051 -10.70764262   1.49371391
  18.80060251  -5.7540712    2.79282767 -11.3842941   -5.36353926
 -21.93011144  -1.50613225  -0.8838669   -9.59047948  -3.1322512
  -4.87074812 -15.15424196  -7.09795178  29.57558688   6.7046162
  -2.90904504 -15.54709652  20.74513594  -2.32949481  -4.32033001
   5.59411649 -12.58808024   0.09374359 -30.9136293   -2.8802751
  -3.23990382  -6.1947199    6.39571696   1.12721261  15.49685833
  -4.9836199    3.576966    -4.49376212  -3.28947704  -9.31761574
   0.53864622  -0.17267194   8.72529123   3.60252066   5.29477431
  10.5928379   -3.27929777  12.76840863  -4.97554379   1.10388457
  -6.55734569  -2.63138683   2.91139217 -20.16638902  -2.48567759
  18.23809408  -8.17555473 -14.08931362]",ЖАКОВ_ОЛЕГ_ЕВГЕНЬЕВИЧ_(II),34
"[ 1.18871549e+01 -1.05009611e+00 -2.04954128e+01 -9.52267861e+00
 -1.05625067e+01  3.26715572e+01 -5.70757083e+00 -1.87251204e+01
  1.31128081e+00 -7.37027149e+00  1.05681239e+01 -2.07378642e+01
  9.96037104e+00  1.23067772e+01  1.70559575e-03 -2.26514050e+01
 -2.37302049e+01 -1.79486118e+01 -4.13416819e+00  1.21829202e+00
 -1.71568803e+01 -8.05288444e+00 -3.05397777e+00 -3.35602375e+00
 -2.89120256e+00 -6.62859439e-01  1.54335102e+01 -1.27338815e+01
  1.53642711e-01 -1.17804680e+01  8.94907247e+00 -4.55080318e+00
 -1.85861937e+01 -4.35928155e+00  7.95623014e+00  1.26412287e+01
 -3.63827978e+00 -3.02277677e+00 -1.48676574e+01 -5.37803232e+00
  1.12534938e+01 -3.22748177e+00 -5.26188912e+00 -2.37070654e+01
  9.15227224e+00  1.40866611e+01  1.36556164e+01 -1.57871647e+01
 -2.16919275e+01 -1.73223638e+01  7.57127808e-01  1.82863692e+01
  8.86051712e-01 -1.18277208e+01 -3.55658473e+00 -3.02016647e+00
 -1.88014645e+00  4.35541747e+00  6.63266898e+00 -4.40351396e-01
 -2.70232961e+01  1.15588025e+01  1.01955453e+01 -6.00454216e+00
  7.13671237e+00  1.81541809e+01 -2.52794880e+01  3.82115707e+00
  2.97302285e+01 -8.06724122e+00  8.47760705e+00  7.32522814e+00
  1.19517036e+01 -1.89758540e+01  1.31390236e+00  2.03892777e+01
 -3.38691104e-01 -8.20311049e-01 -9.70067460e+00 -1.44197481e+01
 -2.57129758e+01  2.71583054e+00 -2.31165471e+00 -1.01014698e+01
 -3.71663729e+00 -5.51802302e+00 -1.10271891e+01 -4.73840948e+00
  3.81977515e+01  1.36834996e+00 -1.99138989e+00 -1.85379751e+01
  2.28133686e+01  3.73262490e+00  3.37387854e-01  2.01316644e+00
 -1.06916387e+01 -1.17566083e+00 -3.65781872e+01 -7.11751014e+00
 -1.33734510e+01 -7.61759153e+00  1.03872496e+01  6.04176814e+00
  1.41485106e+01 -3.88227446e+00 -2.03753819e+00 -7.52495999e+00
 -1.05028154e+01 -1.19890807e+01  2.29973542e+00  2.11825575e+00
  8.30421662e+00  4.16363826e+00  8.49190295e+00  1.52366634e+01
 -5.81262650e+00  1.57149719e+01 -1.50249166e+01 -1.62972503e+00
 -7.11883112e+00 -8.65871965e+00  8.66723168e+00 -2.45355903e+01
 -7.37376412e-01  1.96072936e+01 -6.34812805e+00 -1.36529436e+01]",ЮРИЙ_ЦВЕТОВ,98
"[ 10.24435881  -1.99390771 -14.24122939  -8.06491059  -5.19326417
  16.84092307   2.13857951 -18.2138967    2.90117914  -9.05998959
   5.25638845  -9.45816037  10.39665968   4.99541577   6.73253289
 -18.93586349  -6.85453865 -13.23134355  -2.85013192   0.13669595
 -13.88020929  -7.746292    -4.28049677 -10.13939591   7.50961872
  -4.24355021  12.48006534  -2.07594742   5.42181153 -11.04976517
   5.11772628  -1.00664282 -12.26179319   0.65765716   4.22259754
  14.63050331  -2.07918598   0.68276636 -16.08654315  -1.42880012
  -3.58059996  -4.65132664  -5.62728814 -12.06152624   4.25518562
  12.56445941   9.77124065 -17.04527338 -12.57987137  -5.19960812
   1.53343716   9.92508188   3.26943551  -9.60021536  -2.76002787
  -5.8074973   -1.35867112   0.1251153    1.67135049  -0.86781706
 -15.65957799   8.93900132  -1.66648091  -7.99448867   4.42884115
  18.94921153 -17.93591615   4.82795561  10.1546259   -0.7615468
   5.62120654   4.12894653  11.41435815  -6.32656433   1.01150421
  10.94147246  -4.88095978   7.22533849  -4.9281828   -3.22849652
 -17.45109624   5.09755842  -6.31193231 -10.16056988  -5.10376283
  -2.29559121 -12.59188599  -9.06369639  25.42125283  -0.03178467
  -3.6525482   -8.19889532  17.2051753    0.89329106  -3.70189674
   1.79453785  -8.02982542   2.3409864  -26.51930036  -4.77884564
  -9.76766939  -1.13390704   9.02333345   5.60471945  14.66040451
   1.79812752  -0.98515319  -7.64306546  -5.30392036  -3.12695001
   3.1527847    1.02317477  12.49338681   8.43364465  11.29794664
   7.11329517   0.39646238  11.62486634  -5.54110425   2.19366002
   0.36633152  -2.65296108   4.98576217 -17.50655713  -0.97176417
  15.05291905  -0.32979815  -7.49605548]",ФАРАДА_СЕМЁН_ЛЬВОВИЧ,81
"[  8.50297974  -3.16138936 -14.13709331 -15.34970959  -8.83555765
  24.843633    -1.91946124 -21.36642446  -4.10234038  -6.79235251
   9.85781112 -14.61366776   6.31986418   5.40325005   7.86422555
 -17.76873837 -11.95599299 -16.82206124   3.99254408  -1.3313063
 -14.18201765  -7.79092942  -4.328357   -14.11082476   6.02790897
  -6.00724259  20.31523379  -6.21143952   5.18739606 -10.42753633
   8.86358366  -4.6171837  -18.38848769  -5.8575315    3.38948002
  19.64620931  -4.17264009  -4.24557837 -18.59224858  -5.68185521
   7.77725461  -0.78525123  -6.79641649 -20.38705843  15.25382725
  15.52589483  16.24481827 -19.77678294 -15.76214341 -10.10827651
   5.77097677  10.36514681   6.80514752 -15.37718834   0.86316596
 -13.04045586   0.58994531   1.7358437    5.09670576   0.45462598
 -25.57553887  11.82509991   5.02226015  -6.74958935   3.00582602
  19.93078468 -22.71036256   6.06919855  12.26272766  -3.2497834
   6.68416486   7.3078845   11.66442796 -11.94588735  -2.84568717
  17.59840353 -10.78601409   5.48089347  -9.99547123  -5.84649998
 -16.99545534   3.97938718 -11.80616643  -6.15672813   1.37371139
   0.5565312  -14.77342962 -11.25359037  31.4452266    1.47408598
  -2.27425746 -12.05009154  21.28510575   5.38531899 -10.01448211
  -2.23009513 -10.65117632   2.14703439 -28.58114659  -3.36968118
  -5.29079943   0.98537458   8.58587925   6.66028     13.30873227
   1.64396475   1.5921397   -3.94307474  -6.25921721  -6.8525031
  -4.4040368    2.69564912  11.89090707   3.59335699  17.76990805
   4.76900464  -2.94900056  14.39903744 -12.65958122  -2.60036665
  -5.15071892  -3.27342711   5.23722    -23.39800076   1.80929898
  23.090162    -8.99934203 -13.11802895]",АБАШКИН_АНДРЕЙ_ВИКТОРОВИЧ,3
"[ 14.34702755  -2.26843783 -27.29453956 -16.70427232 -13.11872424
  32.36183582  -6.78954619 -20.57882275  -4.88202363  -4.65141237
   7.95706207 -11.00619633  15.06205202  10.64703644   3.72797448
 -23.03167736 -21.58756924 -23.14057427   3.36366973  -5.93031421
 -18.87304658  -8.14057467 -10.46201771  -5.15070709   9.42938001
  -1.32455668  20.76147458 -11.57620136   1.78419858 -11.1647276
  18.06843405  -4.4693034  -25.44832963  -5.11828723   2.23094036
  25.28946402  -6.65743969   7.01617198 -25.54313463 -10.33329026
   6.61441065  -6.3962843   -4.654481   -25.12461057  20.04326867
  20.31441414  14.14712031 -29.43445353 -24.97004308 -15.62102063
  -5.14281043  21.89966849  11.06823461 -12.18165417   5.85274853
  -5.35786942   5.67562531   9.71214036   2.42515209   2.11482144
 -29.32303932  14.82247453   5.59772795  -5.91767538   1.47655496
  24.28560137 -33.12726726   7.17596641  24.02139779  -5.68891833
   6.68874501  18.86490357  14.88283977 -17.56752194   1.92685808
  18.68597801 -11.91240421   6.55423686 -22.25674383 -16.27568463
 -30.33157256  10.2662936   -4.84146264 -13.25180028  -4.16791039
 -10.8200021  -16.06697175   0.07967493  38.60402375  -2.33185829
  -5.23347882 -21.03063281  23.49554214  -4.29419943  -1.45322974
  13.17361637 -15.88372332   1.67190677 -44.1841801   -6.91035594
 -13.53560438  -9.50026314  11.86973172  10.73218813  14.07279796
  -0.75113101   2.09665591 -12.41068748 -10.16368815 -11.12511498
 -10.89093609   8.26999737   9.42336039  10.83991653  11.96619888
   7.68768079  -4.58281094  19.41142328 -15.35475538  -5.28512216
  -7.74321977  -8.0366254    9.75228764 -27.43062364  -0.30589121
  15.1387842   -5.89006351 -20.34468327]",ФАСТОВСКИЙ_АЛЕКСАНДР_УЛЛЕНОВИЧ,82
"[ 1.36783592e+01 -2.57374477e+00 -2.92155363e+01 -2.03570059e+01
 -1.51291976e+01  3.88423646e+01 -8.44372239e+00 -2.09735496e+01
 -2.17986781e+00 -5.29082592e+00  1.10371024e+01 -1.57744776e+01
  1.57180572e+01  1.56958352e+01  3.86679711e+00 -2.89126297e+01
 -2.45075716e+01 -2.65069656e+01  1.61154258e+00 -4.77018598e+00
 -2.50741161e+01 -1.03039349e+01 -6.77916725e+00 -8.72616290e+00
  6.78671513e+00  1.69918768e+00  1.47107809e+01 -1.61793409e+01
 -3.30632283e+00 -1.31839528e+01  1.78612820e+01 -4.03125309e+00
 -2.38774169e+01 -3.46527742e+00  3.71662369e+00  2.56549289e+01
 -7.53459634e+00  2.09023816e+00 -2.63011614e+01 -1.46859723e+01
  7.55602296e+00 -6.85044770e+00 -7.88779519e+00 -2.67482214e+01
  1.71269032e+01  1.83734864e+01  1.83012176e+01 -2.65982941e+01
 -2.67432766e+01 -2.29782488e+01 -1.74082552e+00  3.05290841e+01
  4.68879499e+00 -1.39924460e+01  1.76000430e+00  4.10367756e+00
  7.37287863e+00  1.02888622e+01  7.31670875e+00  4.15173789e-01
 -3.26486271e+01  1.77325683e+01  1.55029990e+01 -9.13928104e+00
  1.18337922e+00  3.06620637e+01 -3.28408173e+01  4.91371537e+00
  2.69425298e+01 -1.06923148e+01  1.21162481e+01  1.02301457e+01
  2.06014796e+01 -1.66572123e+01  2.76718858e+00  2.38734901e+01
 -8.08098191e+00  1.15441894e+00 -1.99712249e+01 -2.09094409e+01
 -3.06423880e+01  6.98129416e+00 -2.45471174e+00 -1.74022355e+01
 -1.88644616e+00 -9.14187328e+00 -1.55792221e+01 -4.63240831e+00
  4.80574400e+01 -4.63720140e+00 -5.60237409e+00 -2.23696139e+01
  3.03986116e+01  4.07290397e-01 -6.65454680e+00  1.51249515e+01
 -2.10843885e+01  1.05681491e+00 -5.18624775e+01 -6.79851132e+00
 -1.97004434e+01 -1.18037585e+01  1.75241581e+01  1.08454906e+01
  1.77649598e+01 -1.45394069e+00 -5.40162998e-04 -1.15386347e+01
 -1.36335289e+01 -8.82688146e+00 -5.83010025e+00  6.42570075e+00
  5.21206218e+00  9.64823967e+00  1.35950792e+01  1.61832581e+01
 -9.16813901e+00  1.90215846e+01 -1.77050610e+01 -1.04724608e+00
 -2.82373602e+00 -1.38285077e+01  9.17134778e+00 -2.97233509e+01
  4.03407247e+00  1.84964059e+01 -6.18353640e+00 -2.28753315e+01]",АБДУЛОВ_ВИТАЛИЙ_ЗИНУРОВИЧ,6
